##################################################;########;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
# Abilities;English;French;German;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
operations_research_desc;World War II was the first war that involved high sophisticated machines and weapons and by using scientific methods for analysis on how best to employ these new advanced weapons systems their effectiveness could be multiplied.  For example, deriving a new scientific formula for how best to find U-boats using search patterns and radar.;;;;;;;;;x
home_front_focus_desc;The Homeland was an important front during World War II because it was the first war that involved civilian populations on a national scale.  Civilians were effected by bombings, rationing, and production.;;;;;;;;;x
homefront_coordination_desc;In modern warfare, the morale on the homefront can be crucial to how well soldiers perform on the front lines.;;;;;;;;;;;;;x 
wartime_rationing_desc;Wartime rationing was a good way to allocate scarce resources for the war effort.  In America and Great Britain, many luxuries had to be done without in order to help with the service men fighting at the front.  For example women stopped wearing nylon pantyhose, tin and scrap metal was collected, bacon grease was saved for the production of explosives and so on, national speed limits were imposed on private automobile owners in order to save gas for the war effort, and so on.;;;;;;;;;x
penicillin_mass_production_desc;The Second World War was the first war in history to see the mass production of medicine never before seen.  Penicillin was vital for troops fighting in distant and remote parts of the world, where bacteria and exotic diseases could wreak havoc on troops.;;;;;;;;;x
blood_transfusions_desc;Blood Transfusions were never performed on a massive scale before like they were in World War II.  Blood Transfusions saved countless lives of wounded soldiers.;;;;;;;;;x
combat_medicine_desc;The Combat Battlefield Medic came into his own during World War II.  The Combat Medic could perform advanced first aid right on the battlefield before the wounded soldier even reached the triage station.  Medics during World War II saved countless lives.;;;;;;;;;x
aviation_medicine_desc;The field of Aviation Medicine was a virtually brand new field of medicine at the start of World War II.  Never before had the psychological and physicological effects of flight been studying on humans on a massive scale.  Aviation Medicine led to advances such as oxygen masks, g-suits, heated flight suits, and so on.;;;;;;;;;x
military_nutrition_desc;The field of nutrition on the battlefield made a huge leap in technology.  The American Army designed a ration designed to give soldiers a high amount of calories in a small package.  This led to the K-Ration, it packed 1,500 calories and didn't taste too bad.;;;;;;;;;x
national_guard_desc;Accepting civilian volunteers and giving them minimal military training is a good way to raise a basic defense force.  For offense, you will need to train professional soldiers though.;;;;;;;;;x
armed_forces_basic_training_desc;Increase the level of Basic Training with this tech.  This is the Boot Camp that all new recruits need to go through in order to enter the armed forces.;;;;;;;;;x
basic_infantry_training_desc;This is the basic infantry school for graduates of Basic Training.  Here they will learn squad tactics, land navigation, defense, and assault on a basic level.;;;;;;;;;x
basic_artillery_training_desc;This is the basic school for artillery men.  Here they will learn about ballistics, breakdown and movement of field artillery, and how to fire some different barrage types.;;;;;;;;;x
basic_armor_training_desc;This is the basic school for tank operators.  Here they will learn about basic mechanics of tanks, how to drive them, how to fire the weapons, and how operate tank radios.;;;;;;;;;x
basic_pilot_training_desc;This is the basic flight school for training pilots.  Here they will learn how takeoff and land their airplane, basic weather, basic aerial navigation, and basic flight manuevers.;;;;;;;;;x
basic_airmen_training_desc;This is the basic school for those Air Force personnel who will become the mechanics who will repair and maintain the Air Forces aircraft.;;;;;;;;;x
basic_naval_training_desc;This is the basic school where sailors will learn their rate from being a boatswain to a torpedoman.;;;;;;;;;x
germany_desc;For the Fatherland!;;;;;;;;;;;;;x
soviet_union_desc;For the Motherland!;;;;;;;;;;;;;x
united_states_desc;Liberty and Justice for all!;;;;;;;;;;;;;x
united_kingdom_desc;For King and Country!;;;;;;;;;;;;;x
japan_desc;Duty is heavy as a mountain but Death is lighter than a feather.;;;;;;;;;;;;;x
italy_desc;We fight for Mussolini!;;;;;;;;;;;;;x
nationalist_china_desc;Nationalist China;;;;;;;;;;;;;x
france_desc;Vive Le France!;;;;;;;;;;;;;x
supply_transportation_desc;Getting supplies from point A to point B itself, imposes a cost in supplies.  However, if we develop new vehicles and improve organisation for our transports, then the act of transporting supplies will consume fewer of them during transport.;Transporter des ressources d'un point A à un point B consomme des ressources. Cependant, si nous développons de nouveaux véhicules et une nouvelle organisation pour nos transports, transporter des ressources consommera alors moins de ressources.;Der Nachschubtransport von A nach B allein verbraucht schon Nachschubmittel. Würden wir jedoch neue Transportfahrzeuge entwickeln und eine neue Nachschuborganisation aufstellen, könnten wir den Nachschubverbrauch des Nachschubtransports reduzieren.;;Llevar suministros de A a B consume recursos de por sí. Sin embargo, si desarrollamos nuevos vehículos y mejoramos la organización para nuestros transportes, el traslado de suministros consumirá menos recursos.;;;;;;;;;x
supply_organisation_desc;There are only so many supplies we can move along any individual road or railway.  However, with better organisation we can increase that level, and this can be achieved by assigning teams to study the current state of our supply organisation.;Nous pouvons déjà déplacer une quantité considérable de ravitaillement le long d'une unique route ou d'une unique ligne de chemin de fer. Cependant, grâce à une meilleure organisation, nous pourrons augmenter cette quantité. Nous pourrons y parvenir en désignant des équipes pour qu'elle étudient l'organisation de notre ravitaillement.;Der Nachschubtransport über Straßen oder Schienenstrecken ist limitiert. Wenn wir unsere Organisation jedoch verbessern würde, könnten wir dieses Limit erhöhen. Dazu müssten wir Forschungsgruppen zur Untersuchung unserer derzeitigen Nachschuborganisation abstellen.;;Hay un número limitado de suministros que pueden transportarse por una carretera o ferrocarril. Aun así, con una mejor organización, podremos aumentar ese límite, y eso solo puede conseguirse asignando equipos al estudio del actual estado de la organización de los suministros.;;;;;;;;;x
civil_defence_desc;Any plane, ship or vehicle will take damage at some point.  If we research civil defense it will allow us to better organise our home-front to repair equipment and reinforce our troops.;N'importe quel avion, navire ou véhicule subira des dégâts au bout d'un certain temps. Si nous effectuons des recherches dans le domaine de la défense civile, cela nous permettra de mieux organiser notre front intérieur pour la réparation et la consolidation de nos troupes.;Jedes Flugzeug, Schiff oder Fahrzeug wird früher oder später beschädigt. Durch die Erforschung des Zivilschutzes könnten wir unsere Heimatfront besser zur Reparatur und Verstärkung unserer Truppen einsetzen.;;Cualquier avión, barco o vehículo quedará dañado en algún momento. Si investigamos la defensa civil, podremos organizar mejor nuestros frente doméstico para reparar y reforzar nuestras tropas.;;;;;;;;;x
logistical_warfare_focus_desc;By concentrating on the logistical side of warfare, we can improve our support for the troops on the battlefield.;Les théories de la milice sont la clé vers le développement de nouvelles armes et de nouveaux équipements pour nos forces. En général, ces théories sont enrichies par l'étude de technologies spécifiques. Cependant, si nous désignons des équipes pour qu'elles étudient les techniques et technologies fondamentales de ce domaine, leurs recherches enrichiront nos théories et accéléreront les autres projets de recherche appliquée.;Die Theorie der Milizkriegsführung ist der Schlüssel zur Entwicklung neuer Waffen und Ausrüstungen für unsere leichten Bodentruppen wie Milizen und Garnisonstruppen. Normalerweise wird sie durch die Erforschung bestimmter Technologien erweitert, doch wenn wir Forscher im Allgemeinen an diesem Wissensbereich und der involvierten Technik arbeiten lassen würden, könnten auch andere Forschungsprojekte davon profitieren.;;La teoría de la milicia es esencial para desarrollar nuevas armas y equipamiento para nuestras fuerzas ligeras, como las milicias y las guarniciones. Normalmente, se mejora investigando tecnologías específicas. Aun así, si asignamos equipos a la ciencia y tecnología generales en este ámbito, su investigación mejorará nuestra teoría y acelerará otros proyectos de investigación aplicada.;;;;;;;;;x
combat_medicine_desc;Casualties are a tragic consequence of war.  However, by developing combat medicine techniques and equipment, we should be able to help many injured troops, eventually allowing them to return to the front lines.;Les pertes humaines sont l'une des conséquences tragiques de la guerre. En développant les techniques et l'équipement employés par la médecine militaire, nous devrions être en mesure de porter secours à de nombreuses troupes blessées pour leur permettre de retourner sur le front.;Der Verlust von Menschenleben ist eine tragische Konsequenz des Krieges. Durch die Entwicklung von medizinischen Erstversorgungsmaßnahmen unter Gefechtsbedingungen und speziellen Ausrüstungen sollten wir in der Lage sein, viele verwundete Soldaten zu retten und schließlich an die Front zurückzuführen.;;Las bajas son una trágica consecuencia de la guerra. No obstante, con el desarrollo de las técnicas de medicina de combate, deberíamos poder ayudar a muchos heridos que, con el tiempo, podrían regresar al frente.;;;;;;;;;x
advanced_resource_substitution_desc;Maybe we can't make liver sausage from coal, but everything else is in the range of our possibilities. This powerful technology opens the door to infinite resources!;;;;;;;;;;;;;x  
advanced_resource_substitution;Advanced Resource Substitution;;;;;;;;;;;;;x 
secretary_of_public_information_and_education;Secretary of public Information and Education;;;;;;;;;;;;;x
secretary_of_public_information_and_education_desc;Every necessary effort will be taken to explain the policies of the government to every man, woman, and child of the Nation. The people have a right to hear the truth. Without this technology we have to expect major dissent if we become involved in war. Everytime events occur which require the Secretary's hand, the more we make progress in this technology and the better are the chances that he will be successful managing our affairs.;;;;;;;;;;;;;x
mass_events;Mass Events;;;;;;;;;;;;;x
mass_events_desc;Mass Events allow our people to express their love for the ruling party while showing national unity to the world.;;;;;;;;;;;;;x
broadcasting;Broadcasting;;;;;;;;;;;;;x
broadcasting_desc;While newspapers are only read by some, broadcasting can reach everyone in the country. For every level of this technology we can expand our broadcasting program.;;;;;;;;;;;;;x
monumental_architecture;Monumental Architecture;;;;;;;;;;;;;x
monumental_architecture_desc;Hubris (excessive pride) it is called by the weak, but we now know better. The Stone and Steel of our buildings are the proof of the nation's glory. The construction of monumental buildings will cost us some resources, but the whole nation will benefit from the various effects, only available by this project.;;;;;;;;;;;;;x
gigant_infrastructure_projects;Giant Infrastructure Projects ;;;;;;;;;;;;;x  
gigant_infrastructure_projects_desc;It is one thing to build a factory or a bridge, but building a major industrial-complex project from scratch or an entire traffic-system within a few months by using the efforts of hundreds of thousands is a logistical nightmare. Only a few nations in the world can perform this. With this technology we are one of them. Then we can initiate gigantic projects with permanent effects to the benefit of the State.;;;;;;;;;;;;;x
emergency_recruitment_legislation_desc;This is an emergency situation we need every last able body we can get.  Scrape the bottom of the barrel!;;;;;;;;;x
officer_recruitment_program_desc;With this program we can drastically increase our officer pool but at a cost.;;;;;;;;;x
garrison_deployment_desc;Makes Deployment of Garrison units possible;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Industry Techs;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
industral_production;Industrial Engineering;Production industrielle;Industrieproduktion;;Producción industrial;;;;;;;;;x
oil_refinning;Oil Industry;Raffinage du pétrole;Erdölraffinierung;;Refinado de petróleo;;;;;;;;;x
steel_production;Steel Industry;Production d'acier;Stahlproduktion;;Producción acero;;;;;;;;;x
raremetal_refinning_techniques;Rare Materials Industry;Techniques de raffinage de matériaux rares;Raffinierung seltener Materialien;;Técnicas de refinado de materiales raros;;;;;;;;;x
coal_processing_technologies;Coal Mining Industry;Techniques de traitement du charbon;Kohle-Verarbeitungstechnologien;;Técnicas de tratamiento del carbón;;;;;;;;;x
oil_to_coal_conversion;Synthetic Oil Industry;Conversion du charbon en pétrole;Konvertierung Kohle zu Öl;;Conversión de carbón a combustible;;;;;;;;;x
agricultural_industry;Agricultural Industry;;;;;;;;;;x
textile_industry;Textile Industry;;;;;;;;;;x
supply_production;Military Supply Production;Production de ravitaillement;Nachschubproduktion;;Producción de suministros;;;;;;;;;x
consumer_goods_industry;Consumer Goods Industry;;;;;;;;;;x
industral_efficiency;Assembly Line Techniques;Efficacité industrielle;Industrie-Effizienz;;Eficacia industrial;;;;;;;;;x
military_conversion;Civilian Factory Military Conversion;;;;;;;;;;x
mass_production;Mass Production;;;;;;;;;;x
automotive_industry;Automotive Industry;;;;;;;;;;x
industrial_chemical_engineering;Chemical Engineering;;;;;;;;;;x
plastics;Industrial Plastics;;;;;;;;;;x
plexiglass;Plexiglass;;;;;;;;;;x
synthetic_rubber;Synthetic Rubber;;;;;;;;;;x
advanced_armor_metallurgy;Advanced Armor Metallurgy;;;;;;;;;;x
rivetted_armor;Rivetted Armor;;;;;;;;;;x
welded_armor;Welded Armor;;;;;;;;;;x
cast_armor;Cast Armor;;;;;;;;;;x
interlocked_armor;Interlocked Armor;;;;;;;;;;x
military_arms_industry;Military Arms Industry;;;;;;;;;;x
small_arms_manufacturing;New Small Arms Production;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x
automotive_construction_industry;New Automotive Vehicle Production;Étude de la guerre de mouvement;Forschung: Mobile Kriegsführung;;Investigación de guerra de movimiento;;;;;;;;;x
artillery_production_industry;New Heavy Weapon Production;Recherche en artillerie;Forschung: Artillerie;;Investig. artillería;;;;;;;;;x
Ship_Building_Technologies;New Ship Components Production;Recherche en ingénierie navale;Forschung: Schiffsbautechnik;;Investigación de ingeniería naval;;;;;;;;;x
submarine_construction_technolgies;New Submarine Components Production;Recherche en ingénierie sous-marine;Forschung: U-Boot-Technik;;Investigación de ingeniería submarina;;;;;;;;;x
long_range_aircraft_production;New Heavy Aircraft Production;Recherche en ingénierie aéronautique;Forschung: Luftfahrttechnik;;Investigación de ingeniería aeronáutica;;;;;;;;;x
short_range_aircraft_production;New Light Aircraft Production;Recherche en fuséologie;Forschung: Raketentechnik;;Investigación de técnica de cohetes;;;;;;;;;x
fuel_conservation;Fuel Conservation;;;;;;;;;;x
octane_conservation;Octane Conservation;;;;;;;;;;x
steel_casting_capability;Steel Casting Capability;;;;;;;;;;x
steel_electro_welding_technology;Steel Electro Welding Capability;;;;;;;;;;x
standard_tank_design;Standard Tank Design;;;;;;;;;;;;;;x
complex_tank_design;Complex Tank Design;;;;;;;;;;;;;;x
####################################################################;;;;;;;;;;x
industral_production_desc;We are dependent on our industry to produce the supplies, weapons and equipment needed for our troops.  If we send teams to help our factories, then we will be able to make them more efficient.  This will raise our industrial capacity and allow us to produce more supplies and units.;Nous dépendons de notre industrie pour produire le ravitaillement, les armes et l'équipement nécessaire à nos troupes. Si nous envoyons des équipes pour aider nos usines, nous pourrons les rendre plus efficaces. Ceci augmentera notre capacité industrielle et nous donnera la possibilité de produire plus de ravitaillement et d'unités.;Wir hängen zur Produktion von Waffennachschub und Ausrüstungen für unsere Truppen von unserer Industrie ab. Wenn wir Arbeitstrupps in unsere Fabriken schicken würden, könnten wir deren Effizienz steigern. Dadurch würde unsere Industriekapazität steigen, was uns die Produktion zusätzlicher Einheiten und Nachschublieferungen ermöglichen würde.;;Dependemos de nuestra industria para producir los suministros, las armas y el equipo necesario para las tropas. Si enviamos equipos para ayudar en nuestras fábricas, podremos hacerlas más eficientes. Esto aumentará nuestra capacidad industrial y nos permitirá producir más suministros y unidades.;;;;;;;;;x
industral_efficiency_desc;Automation and mass production are vital to our war industry.  We cannot produce weapons efficiently enough by making them one at a time.  By researching ways to mass produce weapons, we will be able to produce more of them.;L'automatisation et la production de masse sont essentielles à notre industrie de guerre. Nous ne pouvons pas produire des armes suffisamment efficacement si nous les produisons à l'unité. En recherchant des procédés permettant d'améliorer la production d'armes en masse, nous pourrons produire plus d'armes.;Atomisierung und Massenproduktion sind für unsere Kriegsindustrie unerlässlich. Waffen Stück für Stück zu produzieren ist nicht effizient genug. Durch die Erforschung zur Massenproduktion von Waffen wären wir auch in der Lage, noch mehr Waffen herzustellen.;;La diseminación y la producción en cadena son esenciales para nuestra economía de guerra. No podemos producir armas eficazmente si las hacemos de una en una. Si investigamos formas de producir armas en cadena, podremos fabricar más.;;;;;;;;;x
oil_refinning_desc;Crude oil is of limited use until it has been refined into fuel for our troops.  Advances in chemical engineering could help improve the efficiency of our refineries.  If we develop new technologies and plants to refine oil, then we will be able to produce more fuel from the same amount of crude oil.;Avant qu'il soit raffiné pour devenir du carburant pour nos troupes, l'utilisation du pétrole brut est limitée. Les progrès dans le domaine du génie chimique pourraient nous aider à améliorer l'efficacité de nos raffineries. Si nous développons de nouvelles usines pour raffiner le pétrole, nous serons alors en mesure de produire plus de carburant à partir de la même quantité de pétrole brut.;Wenn wir Erdöl nicht zu Treibstoff raffinieren können, ist es für unsere Truppen von eingeschränktem Nutzen. Wenn wir neue Technologien und Anlagen zur Raffination von Erdöl entwickeln würden, könnten wir mehr Treibstoff aus derselben Menge Erdöl produzieren.;;El crudo es de uso limitado hasta que se refina en combustible para nuestras tropas. Los avances en la ingeniería química podrían ayudar a mejorar la eficacia de nuestras refinerías. Si desarrollamos nuevas tecnologías y plantas para refinar el crudo, produciremos más combustible con la misma cantidad de petróleo.;;;;;;;;;x
steel_production_desc;Mining for ores can be a difficult process once the ore near the surface has been extracted.  Our improved understanding of chemical engineering means we may be able to improve our techniques and equipment.  We will then be able to recover more ore and produce more steel for our industries.;Extraire des minerais peut s'avérer difficile une fois que ceux proche de la surface a été extrait. Notre meilleure compréhension du génie chimique nous permettra d'améliorer nos techniques et notre équipement. Nous serons ainsi en mesure de collecter plus de minerai et de produire plus d'acier pour nos industries.;Nachdem die oberflächennahen Erzvorkommen erschöpft sind, kann der Abbau von Erzen ein schwieriges Unterfangen werden. Durch unser verbessertes Verständnis der Verfahrenstechnik könnten wir in der Lage sein, unsere Vorgehensweisen und Ausrüstungen zu verbessern. Dann wäre es uns möglich, mehr Erz abzubauen und mehr Stahl für unsere Industrie zu produzieren.;;La minería para recabar minerales puede ser un proceso complicado una vez extraído el mineral cercano a la superficie. La ampliación de nuestros conocimientos acerca de ingeniería química supone que podemos mejorar nuestras técnicas y equipo. Así, podremos recabar más mineral y producir más acero para nuestras industrias.;;;;;;;;;x
