ENG_heavy_cruiser_main_armament_3;3 x 8in Mk.8 Triple Turrets;;;;;;;;;;;;;;x
ENG_heavy_cruiser_main_armament_4;4 x BL 9.2 inch L/50;;;;;;;;;;;;;;x
ENG_heavy_cruiser_main_armament_5;6 x BL 9.2 inch L/50;;;;;;;;;;;;;;x
ENG_heavy_cruiser_main_armament_6;8 x BL 9.2 inch L/50;;;;;;;;;;;;;;x
ENG_heavy_cruiser_main_armament_7;10 x BL 9.2 inch L/50;;;;;;;;;;;;;;x
### HEAVY CRUISER SECONDARY ARMAMENT ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_1;12.7mm Machine Guns;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_2;QF 2 pdr Quad Mount Mk. VII;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_3;QF 2 pdr Mk. VIII;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_4;QF 40mm Bofors Mk IV;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_5;QF 40mm Bofors Mk V;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_6;QF 40mm Bofors Mk VI;;;;;;;;;;;;;;x
ENG_heavy_cruiser_secondary_armament_7;QF 40mm Bofors Mk VII;;;;;;;;;;;;;;x
### HEAVY CRUISER ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_guns_1;12.7mm Machine Guns;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_guns_2;20mm Oerlikon;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_guns_3;40mm Bofors Mk. VII;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_guns_4;STAAG Mk. II;;;;;;;;;;;;;;x
### HEAVY CRUISER PROPULSION ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_1;80,000shp Boilers;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_2;90,000shp Boilers;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_3;100,000shp Boilers;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_4;110,000shp Boilers;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_5;120,000shp Boilers;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_6;130,000shp Boilers;;;;;;;;;;;;;;x
ENG_heavy_cruiser_propulsion_7;140,000shp Boilers;;;;;;;;;;;;;;x
### HEAVY CRUISER ARMOR ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_1;3in. Belt Armor;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_2;3.2in. Belt Armor;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_3;3.5in. Belt Armor;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_4;3.7in. Belt Armor;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_5;4.0in. Belt Armor;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_6;4.5in. Belt Armor;;;;;;;;;;;;;;x
ENG_heavy_cruiser_armour_7;5.0in. Belt Armor;;;;;;;;;;;;;;x
### HEAVY CRUISER HULL DESIGN ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_1;7,500 Ton Design;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_2;8,250 Ton Design;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_3;9,000 Ton Design;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_4;10,000 Ton Design;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_5;12,500 Ton Design;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_6;14,000 Ton Design;;;;;;;;;;;;;;x
ENG_heavy_cruiser_hull_design_7;18,000 Ton Design;;;;;;;;;;;;;;x
### HEAVY CRUISER CREW BERTHING ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_1;60 Officers and 500 Crew;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_2;65 Officers and 550 Crew;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_3;70 Officers and 600 Crew;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_4;75 Officers and 650 Crew;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_5;80 Officers and 700 Crew;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_6;85 Officers and 750 Crew;;;;;;;;;;;;;;x
ENG_heavy_cruiser_crew_berthing_7;90 Officers and 800 Crew;;;;;;;;;;;;;;x
### HEAVY CRUISER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
ENG_heavy_cruiser_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ENG_heavy_cruiser_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### HEAVY CRUISER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_fire_control_system_1;Basic Anti-Air Gun Sights;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_fire_control_system_2;Basic Anti-Air Optical Sights;;;;;;;;;;;;;;x
ENG_heavy_cruiser_anti_air_fire_control_system_3;Advanced Anti-Air Optical Sights;;;;;;;;;;;;;;x
### HEAVY CRUISER DAMAGE CONTROL ###;;;;;;;;;;;;;;x
ENG_heavy_cruiser_damage_control_1;15% Efficiency;;;;;;;;;;;;;;x
ENG_heavy_cruiser_damage_control_2;30% Efficiency;;;;;;;;;;;;;;x
ENG_heavy_cruiser_damage_control_3;45% Efficiency;;;;;;;;;;;;;;x
ENG_heavy_cruiser_damage_control_4;60% Efficiency;;;;;;;;;;;;;;x
ENG_heavy_cruiser_damage_control_5;75% Efficiency;;;;;;;;;;;;;;x
ENG_heavy_cruiser_damage_control_6;90% Efficiency;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### BATTLESHIP TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ENG_battleship_class_1;Iron Duke-Class;;;;;;;;;;;;;;x
ENG_battleship_class_2;Queen Elizabeth-Class;;;;;;;;;;;;;;x
ENG_battleship_class_3;Revenge-Class;;;;;;;;;;;;;;x
ENG_battleship_class_4;Nelson-Class;;;;;;;;;;;;;;x
ENG_battleship_class_5;King George V-Class;;;;;;;;;;;;;;x
ENG_battleship_class_6;Vanguard-Class;;;;;;;;;;;;;;x
### BATTLESHIP MAIN ARMAMENT ###;;;;;;;;;;;;;;x
ENG_battleship_main_armament_1;8 x 13.5in 45 BL Mark V;;;;;;;;;;;;;;x
ENG_battleship_main_armament_2;8 x 15in 42 BL Mark I;;;;;;;;;;;;;;x
ENG_battleship_main_armament_3;9 x 16in 45 BL Mark I;;;;;;;;;;;;;;x
ENG_battleship_main_armament_4;9 x 14in 45 BL Mark VII;;;;;;;;;;;;;;x
ENG_battleship_main_armament_5;9 x 16in 45 BL Mark III;;;;;;;;;;;;;;x
ENG_battleship_main_armament_6;9 x 16in 50 BL;;;;;;;;;;;;;;x
ENG_battleship_main_armament_7;12 x 16in 50 BL;;;;;;;;;;;;;;x
### BATTLESHIP SECONDARY ARMAMENT ###;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_1;6in 45 BL Mark VII;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_2;6in 45 BL Marks XII;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_3;6in 50 BL Mark XXII;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_4;5.25in 50 QF Mark I;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_5;5in 56 QF Mark N1;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_6;6in 50 QF Mark V;;;;;;;;;;;;;;x
ENG_battleship_secondary_armament_7;8in 60 QF Mark VI;;;;;;;;;;;;;;x
### BATTLESHIP ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
ENG_battleship_anti_air_guns_1;12.7mm Machine Guns;;;;;;;;;;;;;;x
ENG_battleship_anti_air_guns_2;20mm Oerlikon;;;;;;;;;;;;;;x
ENG_battleship_anti_air_guns_3;40mm Bofors Mk. VII;;;;;;;;;;;;;;x
ENG_battleship_anti_air_guns_4;STAAG Mk. II;;;;;;;;;;;;;;x
### BATTLESHIP PROPULSION ###;;;;;;;;;;;;;;x
ENG_battleship_propulsion_1;90,000shp Boilers;;;;;;;;;;;;;;x
ENG_battleship_propulsion_2;100,000shp Boilers;;;;;;;;;;;;;;x
ENG_battleship_propulsion_3;110,000shp Boilers;;;;;;;;;;;;;;x
ENG_battleship_propulsion_4;120,000shp Boilers;;;;;;;;;;;;;;x
ENG_battleship_propulsion_5;130,000shp Boilers;;;;;;;;;;;;;;x
ENG_battleship_propulsion_6;140,000shp Boilers;;;;;;;;;;;;;;x
ENG_battleship_propulsion_7;150,000shp Boilers;;;;;;;;;;;;;;x
### BATTLESHIP ARMOR ###;;;;;;;;;;;;;;x
ENG_battleship_armor_1;12in. Belt Armor;;;;;;;;;;;;;;x
ENG_battleship_armor_2;12.5in. Belt Armor;;;;;;;;;;;;;;x
ENG_battleship_armor_3;14in. Belt Armor;;;;;;;;;;;;;;x
ENG_battleship_armor_4;15in. Belt Armor;;;;;;;;;;;;;;x
ENG_battleship_armor_5;16in. Belt Armor;;;;;;;;;;;;;;x
ENG_battleship_armor_6;18in. Belt Armor;;;;;;;;;;;;;;x
ENG_battleship_armor_7;20in. Belt Armor;;;;;;;;;;;;;;x
### BATTLESHIP HULL DESIGN ###;;;;;;;;;;;;;;x
ENG_battleship_hull_design_1;30,000 Ton Design;;;;;;;;;;;;;;x
ENG_battleship_hull_design_2;35,000 Ton Design;;;;;;;;;;;;;;x
ENG_battleship_hull_design_3;40,000 Ton Design;;;;;;;;;;;;;;x
ENG_battleship_hull_design_4;50,000 Ton Design;;;;;;;;;;;;;;x
ENG_battleship_hull_design_5;60,500 Ton Design;;;;;;;;;;;;;;x
ENG_battleship_hull_design_6;70,000 Ton Design;;;;;;;;;;;;;;x
ENG_battleship_hull_design_7;80,000 Ton Design;;;;;;;;;;;;;;x
### BATTLESHIP CREW BERTHING ###;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_1;250 Officers and 900 Crew;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_2;275 Officers and 1000 Crew;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_3;300 Officers and 1250 Crew;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_4;350 Officers and 1500 Crew;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_5;400 Officers and 1750 Crew;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_6;450 Officers and 2000 Crew;;;;;;;;;;;;;;x
ENG_battleship_crew_berthing_7;500 Officers and 2200 Crew;;;;;;;;;;;;;;x
### BATTLESHIP FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ENG_battleship_fire_control_systems_1;Basic Gun Sights;;;;;;;;;;;;;;x
ENG_battleship_fire_control_systems_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ENG_battleship_fire_control_systems_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### BATTLESHIP ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ENG_battleship_anti_air_fire_control_system_1;Basic Anti-Air Gun Sights;;;;;;;;;;;;;;x
ENG_battleship_anti_air_fire_control_system_2;Basic Anti-Air Optical Sights;;;;;;;;;;;;;;x
ENG_battleship_anti_air_fire_control_system_3;Advanced Anti-Air Optical Sights;;;;;;;;;;;;;;x
### BATTLESHIP DAMAGE CONTROL ###;;;;;;;;;;;;;;x
ENG_battleship_damage_control_system_1;15% Efficiency;;;;;;;;;;;;;;x
ENG_battleship_damage_control_system_2;30% Efficiency;;;;;;;;;;;;;;x
ENG_battleship_damage_control_system_3;45% Efficiency;;;;;;;;;;;;;;x
ENG_battleship_damage_control_system_4;60% Efficiency;;;;;;;;;;;;;;x
ENG_battleship_damage_control_system_5;75% Efficiency;;;;;;;;;;;;;;x
ENG_battleship_damage_control_system_6;90% Efficiency;;;;;;;;;;;;;;x
### CAPITAL SHIP SURFACE SEARCH RADAR ###;;;;;;;;;;;;;;x
ENG_capital_ship_surface_search_radar_1;Type 273 Radar Set;;;;;;;;;;;;;;x
ENG_capital_ship_surface_search_radar_2;Type 276 Radar Set;;;;;;;;;;;;;;x
ENG_capital_ship_surface_search_radar_3;Type 293M Radar Set;;;;;;;;;;;;;;x
### CAPITAL SHIP AIR SEARCH RADAR ###;;;;;;;;;;;;;;x
ENG_capital_ship_air_search_radar_1;Type 279 Radar Set;;;;;;;;;;;;;;x
ENG_capital_ship_air_search_radar_2;Type 280 Radar Set;;;;;;;;;;;;;;x
ENG_capital_ship_air_search_radar_3;Type 281 Radar Set;;;;;;;;;;;;;;x
### CAPITAL SHIP FIRE CONTROL RADAR ###;;;;;;;;;;;;;;x
ENG_capital_ship_fire_control_radar_1;Type 282 Radar Set;;;;;;;;;;;;;;x
ENG_capital_ship_fire_control_radar_2;Type 284 Radar Set;;;;;;;;;;;;;;x
ENG_capital_ship_fire_control_radar_3;Type 285 Radar Set;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### BATTLECRUISER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ENG_battlecruiser_class_1;Indefatigable-class;;;;;;;;;;;;;;x
ENG_battlecruiser_class_2;Renown-class;;;;;;;;;;;;;;x
ENG_battlecruiser_class_3;Admiral-class;;;;;;;;;;;;;;x
### BATTLECRUISER MAIN ARMAMENT ###;;;;;;;;;;;;;;x
ENG_battlecruiser_main_armament_1;6 x 15in L/42 Mk I;;;;;;;;;;;;;;x
ENG_battlecruiser_main_armament_2;8 x 16in L/45 Mk I;;;;;;;;;;;;;;x
ENG_battlecruiser_main_armament_3;9 x 14in L/47 MK VII;;;;;;;;;;;;;;x
ENG_battlecruiser_main_armament_4;9 x 16in L/45 Mk IV;;;;;;;;;;;;;;x
ENG_battlecruiser_main_armament_5;12 x 16in L/45 Mk IV;;;;;;;;;;;;;;x
ENG_battlecruiser_main_armament_6;12 x 16in L/56 Mk V;;;;;;;;;;;;;;x
### BATTLECRUISER SECONDARY ARMAMENT	 ###;;;;;;;;;;;;;;x
ENG_battlecruiser_secondary_armament_1;6in 45 BL Mark VII;;;;;;;;;;;;;;x
ENG_battlecruiser_secondary_armament_2;6in 45 BL Marks XII;;;;;;;;;;;;;;x
ENG_battlecruiser_secondary_armament_3;6in 50 BL Mark XXII;;;;;;;;;;;;;;x
ENG_battlecruiser_secondary_armament_4;5.25in 50 QF Mark I;;;;;;;;;;;;;;x
ENG_battlecruiser_secondary_armament_5;5in 56 QF Mark N1;;;;;;;;;;;;;;x
ENG_battlecruiser_secondary_armament_6;6in 50 QF Mark V;;;;;;;;;;;;;;x
### BATTLECRUISER ANTI-AIRCRAFT GUNS ###;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_aircraft_guns_1;12.7mm Machine Guns;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_aircraft_guns_2;20mm Oerlikon;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_aircraft_guns_3;40mm Bofors Mk. VII;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_aircraft_guns_4;STAAG Mk. II;;;;;;;;;;;;;;x
### BATTLECRUISER PROPULSION ###;;;;;;;;;;;;;;x
ENG_battlecruiser_propulsion_1;80,000shp Boilers;;;;;;;;;;;;;;x
ENG_battlecruiser_propulsion_2;90,000shp Boilers;;;;;;;;;;;;;;x
ENG_battlecruiser_propulsion_3;100,000shp Boilers;;;;;;;;;;;;;;x
ENG_battlecruiser_propulsion_4;110,000shp Boilers;;;;;;;;;;;;;;x
ENG_battlecruiser_propulsion_5;120,000shp Boilers;;;;;;;;;;;;;;x
ENG_battlecruiser_propulsion_6;130,000shp Boilers;;;;;;;;;;;;;;x
### BATTLECRUISER ARMOR ###;;;;;;;;;;;;;;x
ENG_battlecruiser_armor_1;12in. Belt Armor;;;;;;;;;;;;;;x
ENG_battlecruiser_armor_2;12.5in. Belt Armor;;;;;;;;;;;;;;x
ENG_battlecruiser_armor_3;14in. Belt Armor;;;;;;;;;;;;;;x
ENG_battlecruiser_armor_4;15in. Belt Armor;;;;;;;;;;;;;;x
ENG_battlecruiser_armor_5;16in. Belt Armor;;;;;;;;;;;;;;x
ENG_battlecruiser_armor_6;18in. Belt Armor;;;;;;;;;;;;;;x
### BATTLECRUISER HULL DESIGN ###;;;;;;;;;;;;;;x
ENG_battlecruiser_hull_design_1;30,000 Ton Design;;;;;;;;;;;;;;x
ENG_battlecruiser_hull_design_2;35,000 Ton Design;;;;;;;;;;;;;;x
ENG_battlecruiser_hull_design_3;40,000 Ton Design;;;;;;;;;;;;;;x
ENG_battlecruiser_hull_design_4;45,000 Ton Design;;;;;;;;;;;;;;x
ENG_battlecruiser_hull_design_5;50,000 Ton Design;;;;;;;;;;;;;;x
ENG_battlecruiser_hull_design_6;55,000 Ton Design;;;;;;;;;;;;;;x
### BATTLECRUISER CREW BERTHING ###;;;;;;;;;;;;;;x
ENG_battlecruiser_crew_berthing_1;200 Officers and 700 Crew;;;;;;;;;;;;;;x
ENG_battlecruiser_crew_berthing_2;225 Officers and 800 Crew;;;;;;;;;;;;;;x
ENG_battlecruiser_crew_berthing_3;250 Officers and 1000 Crew;;;;;;;;;;;;;;x
ENG_battlecruiser_crew_berthing_4;300 Officers and 1300 Crew;;;;;;;;;;;;;;x
ENG_battlecruiser_crew_berthing_5;350 Officers and 1500 Crew;;;;;;;;;;;;;;x
ENG_battlecruiser_crew_berthing_6;400 Officers and 1700 Crew;;;;;;;;;;;;;;x
### BATTLECRUISER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ENG_battlecruiser_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
ENG_battlecruiser_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ENG_battlecruiser_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### BATTLECRUISER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_air_fire_control_system_1;Basic Anti-Air Gun Sights;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_air_fire_control_system_2;Basic Anti-Air Optical Sights;;;;;;;;;;;;;;x
ENG_battlecruiser_anti_air_fire_control_system_3;Advanced Anti-Air Optical Sights;;;;;;;;;;;;;;x
### BATTLECRUISER DAMAGE CONTROL SYSTEMS	 ###;;;;;;;;;;;;;;x
ENG_battlecruiser_damage_control_system_1;15% Efficiency;;;;;;;;;;;;;;x
ENG_battlecruiser_damage_control_system_2;30% Efficiency;;;;;;;;;;;;;;x
ENG_battlecruiser_damage_control_system_3;45% Efficiency;;;;;;;;;;;;;;x
ENG_battlecruiser_damage_control_system_4;60% Efficiency;;;;;;;;;;;;;;x
ENG_battlecruiser_damage_control_system_5;75% Efficiency;;;;;;;;;;;;;;x
ENG_battlecruiser_damage_control_system_6;90% Efficiency;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### FLEET CARRIER CLASS ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ENG_fleet_carrier_class_1;Furious-Class;;;;;;;;;;;;;;x
ENG_fleet_carrier_class_2;Glorious-Class;;;;;;;;;;;;;;x
ENG_fleet_carrier_class_3;Ark Royal-Class;;;;;;;;;;;;;;x
ENG_fleet_carrier_class_4;Illustrious-Class;;;;;;;;;;;;;;x
ENG_fleet_carrier_class_5;Implacable-Class;;;;;;;;;;;;;;x
ENG_fleet_carrier_class_6;Audacious-Class;;;;;;;;;;;;;;x
### CARRIER ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_air_guns_1;12.7mm Machine Guns;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_air_guns_2;20mm Oerlikon;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_air_guns_3;40mm Bofors Mk. VII;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_air_guns_4;STAAG Mk. II;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER PROPULSION ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_propulsion_1;90,000shp Boilers;;;;;;;;;;;;;;x
ENG_aircraft_carrier_propulsion_2;100,000shp Boilers;;;;;;;;;;;;;;x
ENG_aircraft_carrier_propulsion_3;110,000shp Boilers;;;;;;;;;;;;;;x
ENG_aircraft_carrier_propulsion_4;120,000shp Boilers;;;;;;;;;;;;;;x
ENG_aircraft_carrier_propulsion_5;130,000shp Boilers;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER ARMOR ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_armor_1;2in. Belt Armor;;;;;;;;;;;;;;x
ENG_aircraft_carrier_armor_2;2.5in. Belt Armor;;;;;;;;;;;;;;x
ENG_aircraft_carrier_armor_3;3in. Belt Armor;;;;;;;;;;;;;;x
ENG_aircraft_carrier_armor_4;3.5 Belt Armor;;;;;;;;;;;;;;x
ENG_aircraft_carrier_armor_5;4in. Belt Armor;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER HANGAR DECK DESIGN	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hangar_deck_design_1;60 Aircraft;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hangar_deck_design_2;75 Aircraft;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hangar_deck_design_3;90 Aircraft;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hangar_deck_design_4;105 Aircraft;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER ELEVATORS	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_elevators_1;1 Flight Deck Elevator;;;;;;;;;;;;;;x
ENG_aircraft_carrier_elevators_2;2 Flight Deck Elevators;;;;;;;;;;;;;;x
ENG_aircraft_carrier_elevators_3;3 Flight Deck Elevators;;;;;;;;;;;;;;x
ENG_aircraft_carrier_elevators_4;2 Deck Edge Elevators;;;;;;;;;;;;;;x
ENG_aircraft_carrier_elevators_5;4 Deck Edge Elevators;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER SUPERSTRUCTURE DESIGN	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_superstructure_design_1;Small Superstructure;;;;;;;;;;;;;;x
ENG_aircraft_carrier_superstructure_design_2;Integrated Funnels;;;;;;;;;;;;;;x
ENG_aircraft_carrier_superstructure_design_3;Multi-Level Superstructure;;;;;;;;;;;;;;x
ENG_aircraft_carrier_superstructure_design_4;Heavy Anti-Air Gun Superstructure;;;;;;;;;;;;;;x
ENG_aircraft_carrier_superstructure_design_5;Large Superstructure;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER FLIGHT DECK DESIGN	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_flight_deck_design_1;700ft Flight Deck;;;;;;;;;;;;;;x
ENG_aircraft_carrier_flight_deck_design_2;750ft Flight Deck;;;;;;;;;;;;;;x
ENG_aircraft_carrier_flight_deck_design_3;800ft Flight Deck;;;;;;;;;;;;;;x
ENG_aircraft_carrier_flight_deck_design_4;900ft Flight Deck;;;;;;;;;;;;;;x
ENG_aircraft_carrier_flight_deck_design_5;1000ft Flight Deck;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER HULL DESIGN	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hull_design_1;20,000 Ton Design;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hull_design_2;25,000 Ton Design;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hull_design_3;30,000 Ton Design;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hull_design_4;35,000 Ton Design;;;;;;;;;;;;;;x
ENG_aircraft_carrier_hull_design_5;45,000 Ton Design;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER CREW BERTHING	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_crew_berthing_1;150 Officers and 600 Crew;;;;;;;;;;;;;;x
ENG_aircraft_carrier_crew_berthing_2;200 Officers and 800 Crew;;;;;;;;;;;;;;x
ENG_aircraft_carrier_crew_berthing_3;300 Officers and 1100 Crew;;;;;;;;;;;;;;x
ENG_aircraft_carrier_crew_berthing_4;500 Officers and 1500 Crew;;;;;;;;;;;;;;x
ENG_aircraft_carrier_crew_berthing_5;700 Officers and 2000 Crew;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER ANTI-AIRCRAFT FIRE CONTROL ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_aircraft_fire_control_1;Basic Anti-Air Gun Sights;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_aircraft_fire_control_2;Basic Anti-Air Optical Sights;;;;;;;;;;;;;;x
ENG_aircraft_carrier_anti_aircraft_fire_control_3;Advanced Anti-Air Optical Sights;;;;;;;;;;;;;;x
###  AIRCRAFT CARRIER DAMAGE CONTROL SYSTEM	 ###;;;;;;;;;;;;;;x
ENG_aircraft_carrier_damage_control_system_1;15% Efficiency;;;;;;;;;;;;;;x
ENG_aircraft_carrier_damage_control_system_2;30% Efficiency;;;;;;;;;;;;;;x
ENG_aircraft_carrier_damage_control_system_3;45% Efficiency;;;;;;;;;;;;;;x
ENG_aircraft_carrier_damage_control_system_4;60% Efficiency;;;;;;;;;;;;;;x
ENG_aircraft_carrier_damage_control_system_5;75% Efficiency;;;;;;;;;;;;;;x
ENG_aircraft_carrier_damage_control_system_6;90% Efficiency;;;;;;;;;;;;;;x
### CARRIER SURFACE SEARCH RADAR ###;;;;;;;;;;;;;;x
ENG_carrier_surface_search_radar_1;Type 273 Radar Set;;;;;;;;;;;;;;x
ENG_carrier_surface_search_radar_2;Type 276 Radar Set;;;;;;;;;;;;;;x
ENG_carrier_surface_search_radar_3;Type 293M Radar Set;;;;;;;;;;;;;;x
### CARRIER AIR SEARCH RADAR ###;;;;;;;;;;;;;;x
ENG_carrier_air_search_radar_1;Type 279 Radar Set;;;;;;;;;;;;;;x
ENG_carrier_air_search_radar_2;Type 280 Radar Set;;;;;;;;;;;;;;x
ENG_carrier_air_search_radar_3;Type 281 Radar Set;;;;;;;;;;;;;;x
### CARRIER FIRE CONTROL RADAR ###;;;;;;;;;;;;;;x
ENG_carrier_fire_control_radar_1;Type 282 Radar Set;;;;;;;;;;;;;;x
ENG_carrier_fire_control_radar_2;Type 284 Radar Set;;;;;;;;;;;;;;x
ENG_carrier_fire_control_radar_3;Type 285 Radar Set;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### LIGHT AIRCRAFT CARRIER CLASS ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ENG_light_aircraft_carrier_class_1;Hermes-Class;;;;;;;;;;;;;;x
ENG_light_aircraft_carrier_class_2;Eagle-Class;;;;;;;;;;;;;;x
ENG_light_aircraft_carrier_class_3;Unicorn-Class;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### ESCORT CARRIER CLASS ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ENG_escort_carrier_class_1;Audacity-Class;;;;;;;;;;;;;;x
ENG_escort_carrier_class_2;Attacker-Class;;;;;;;;;;;;;;x
